word,frequency,per_million,doc_freq,doc_percentage
thearosoft,1,0.350474086,1,0.012068549
glouc,1,0.350474086,1,0.012068549
carolus,1,0.350474086,1,0.012068549
burgundy,1,0.350474086,1,0.012068549
moved,1,0.350474086,1,0.012068549
priceless,1,0.350474086,1,0.012068549
dw,1,0.350474086,1,0.012068549
incalculable,1,0.350474086,1,0.012068549
assistive,1,0.350474086,1,0.012068549
washingtonian,1,0.350474086,1,0.012068549
arduous,1,0.350474086,1,0.012068549
flippant,1,0.350474086,1,0.012068549
cumbersome,1,0.350474086,1,0.012068549
evergrant,1,0.350474086,1,0.012068549
darian,1,0.350474086,1,0.012068549
ryzel,1,0.350474086,1,0.012068549
portugal,1,0.350474086,1,0.012068549
crew,1,0.350474086,1,0.012068549
unqualified,1,0.350474086,1,0.012068549
bari,1,0.350474086,1,0.012068549
bundesligan,1,0.350474086,1,0.012068549
lure,1,0.350474086,1,0.012068549
superb,1,0.350474086,1,0.012068549
listed,1,0.350474086,1,0.012068549
archer,1,0.350474086,1,0.012068549
antiretroviral,1,0.350474086,1,0.012068549
ungoverned,1,0.350474086,1,0.012068549
subhan,1,0.350474086,1,0.012068549
oriented,1,0.350474086,1,0.012068549
chummy,1,0.350474086,1,0.012068549
depressive,1,0.350474086,1,0.012068549
hypnotic,1,0.350474086,1,0.012068549
mabucha,1,0.350474086,1,0.012068549
pluri,1,0.350474086,1,0.012068549
155th,1,0.350474086,1,0.012068549
kachin,1,0.350474086,1,0.012068549
protester,1,0.350474086,1,0.012068549
tunt,1,0.350474086,1,0.012068549
laughable,1,0.350474086,1,0.012068549
mess,1,0.350474086,1,0.012068549
playground,1,0.350474086,1,0.012068549
meniere,1,0.350474086,1,0.012068549
orban,1,0.350474086,1,0.012068549
amnesty,1,0.350474086,1,0.012068549
srivijaya,1,0.350474086,1,0.012068549
marxist,1,0.350474086,1,0.012068549
ayurvedic,1,0.350474086,1,0.012068549
regressive,1,0.350474086,1,0.012068549
erdogan,1,0.350474086,1,0.012068549
hunter,1,0.350474086,1,0.012068549
dorian,1,0.350474086,1,0.012068549
suthop,1,0.350474086,1,0.012068549
zander,1,0.350474086,1,0.012068549
reagan,1,0.350474086,1,0.012068549
rapturous,1,0.350474086,1,0.012068549
awoken,1,0.350474086,1,0.012068549
idly,1,0.350474086,1,0.012068549
ultraviolet,1,0.350474086,1,0.012068549
thermosolar,1,0.350474086,1,0.012068549
superheated,1,0.350474086,1,0.012068549
unforgiving,1,0.350474086,1,0.012068549
spiel,1,0.350474086,1,0.012068549
equivocal,1,0.350474086,1,0.012068549
obscure,1,0.350474086,1,0.012068549
apolitical,1,0.350474086,1,0.012068549
demoralized,1,0.350474086,1,0.012068549
avon,1,0.350474086,1,0.012068549
matarone,1,0.350474086,1,0.012068549
pietmont,1,0.350474086,1,0.012068549
alpine,1,0.350474086,1,0.012068549
nansabhat,1,0.350474086,1,0.012068549
hanover,1,0.350474086,1,0.012068549
swum,1,0.350474086,1,0.012068549
amin,1,0.350474086,1,0.012068549
soupy,1,0.350474086,1,0.012068549
icky,1,0.350474086,1,0.012068549
snot,1,0.350474086,1,0.012068549
legible,1,0.350474086,1,0.012068549
nexon,1,0.350474086,1,0.012068549
maltreatment,1,0.350474086,1,0.012068549
piazzissa,1,0.350474086,1,0.012068549
squalid,1,0.350474086,1,0.012068549
mitrovica,1,0.350474086,1,0.012068549
giggled,1,0.350474086,1,0.012068549
sizzling,1,0.350474086,1,0.012068549
submerged,1,0.350474086,1,0.012068549
uruk,1,0.350474086,1,0.012068549
tongan,1,0.350474086,1,0.012068549
transphobic,1,0.350474086,1,0.012068549
acidic,1,0.350474086,1,0.012068549
pebble,1,0.350474086,1,0.012068549
terrestrial,1,0.350474086,1,0.012068549
converted,1,0.350474086,1,0.012068549
custom,1,0.350474086,1,0.012068549
photojournalist,1,0.350474086,1,0.012068549
bundeswehr,1,0.350474086,1,0.012068549
patented,1,0.350474086,1,0.012068549
hacktivist,1,0.350474086,1,0.012068549
orchestral,1,0.350474086,1,0.012068549
proved,1,0.350474086,1,0.012068549
exasperated,1,0.350474086,1,0.012068549
kapra,1,0.350474086,1,0.012068549
monsoon,1,0.350474086,1,0.012068549
usm,1,0.350474086,1,0.012068549
assembled,1,0.350474086,1,0.012068549
luscious,1,0.350474086,1,0.012068549
tepid,1,0.350474086,1,0.012068549
unmuted,1,0.350474086,1,0.012068549
h-6,1,0.350474086,1,0.012068549
dilapidated,1,0.350474086,1,0.012068549
here,1,0.350474086,1,0.012068549
pointed,1,0.350474086,1,0.012068549
bloated,1,0.350474086,1,0.012068549
chopper,1,0.350474086,1,0.012068549
angl,1,0.350474086,1,0.012068549
yamal,1,0.350474086,1,0.012068549
brandenburg,1,0.350474086,1,0.012068549
threshold,1,0.350474086,1,0.012068549
grundtal,1,0.350474086,1,0.012068549
symbolical,1,0.350474086,1,0.012068549
radicalized,1,0.350474086,1,0.012068549
peroni,1,0.350474086,1,0.012068549
110th,1,0.350474086,1,0.012068549
qualcomm,1,0.350474086,1,0.012068549
intrepid,1,0.350474086,1,0.012068549
cauca,1,0.350474086,1,0.012068549
remiss,1,0.350474086,1,0.012068549
nationalize,1,0.350474086,1,0.012068549
cheat,1,0.350474086,1,0.012068549
wagadugu,1,0.350474086,1,0.012068549
homophobic,1,0.350474086,1,0.012068549
gran,1,0.350474086,1,0.012068549
diehard,1,0.350474086,1,0.012068549
unreachable,1,0.350474086,1,0.012068549
dernal,1,0.350474086,1,0.012068549
trailer,1,0.350474086,1,0.012068549
toish,1,0.350474086,1,0.012068549
teflon,1,0.350474086,1,0.012068549
stick,1,0.350474086,1,0.012068549
jittery,1,0.350474086,1,0.012068549
decided,1,0.350474086,1,0.012068549
53rd,1,0.350474086,1,0.012068549
evocative,1,0.350474086,1,0.012068549
eurocentric,1,0.350474086,1,0.012068549
theological,1,0.350474086,1,0.012068549
sublime,1,0.350474086,1,0.012068549
decomposed,1,0.350474086,1,0.012068549
unrefined,1,0.350474086,1,0.012068549
unfinished,1,0.350474086,1,0.012068549
trainee,1,0.350474086,1,0.012068549
ward,1,0.350474086,1,0.012068549
convalescent,1,0.350474086,1,0.012068549
immigration,1,0.350474086,1,0.012068549
satanic,1,0.350474086,1,0.012068549
antioxidant,1,0.350474086,1,0.012068549
fouri,1,0.350474086,1,0.012068549
amusing,1,0.350474086,1,0.012068549
vendemic,1,0.350474086,1,0.012068549
pincher,1,0.350474086,1,0.012068549
abroad,1,0.350474086,1,0.012068549
unexplainable,1,0.350474086,1,0.012068549
fictious,1,0.350474086,1,0.012068549
denigrating,1,0.350474086,1,0.012068549
semite,1,0.350474086,1,0.012068549
atypical,1,0.350474086,1,0.012068549
scandalous,1,0.350474086,1,0.012068549
gregorian,1,0.350474086,1,0.012068549
homosexuality,1,0.350474086,1,0.012068549
trapartite,1,0.350474086,1,0.012068549
moody,1,0.350474086,1,0.012068549
pazner,1,0.350474086,1,0.012068549
indistinguishable,1,0.350474086,1,0.012068549
oxidative,1,0.350474086,1,0.012068549
golani,1,0.350474086,1,0.012068549
mcveigh,1,0.350474086,1,0.012068549
brittle,1,0.350474086,1,0.012068549
reuven,1,0.350474086,1,0.012068549
pelmeni,1,0.350474086,1,0.012068549
muscovite,1,0.350474086,1,0.012068549
novi,1,0.350474086,1,0.012068549
shiver,1,0.350474086,1,0.012068549
shabbat,1,0.350474086,1,0.012068549
interchangeable,1,0.350474086,1,0.012068549
clelit,1,0.350474086,1,0.012068549
restrained,1,0.350474086,1,0.012068549
sahara,1,0.350474086,1,0.012068549
crawfish,1,0.350474086,1,0.012068549
incarnate,1,0.350474086,1,0.012068549
glowing,1,0.350474086,1,0.012068549
humanistic,1,0.350474086,1,0.012068549
carlsen,1,0.350474086,1,0.012068549
talban,1,0.350474086,1,0.012068549
etim,1,0.350474086,1,0.012068549
backstroke,1,0.350474086,1,0.012068549
natasha,1,0.350474086,1,0.012068549
delusional,1,0.350474086,1,0.012068549
reconstructive,1,0.350474086,1,0.012068549
uploading,1,0.350474086,1,0.012068549
215th,1,0.350474086,1,0.012068549
tajiki,1,0.350474086,1,0.012068549
benjamin,1,0.350474086,1,0.012068549
netanyahu,1,0.350474086,1,0.012068549
cypriot,1,0.350474086,1,0.012068549
hallown,1,0.350474086,1,0.012068549
communicate,1,0.350474086,1,0.012068549
promised,1,0.350474086,1,0.012068549
mortal,1,0.350474086,1,0.012068549
sirte,1,0.350474086,1,0.012068549
suburbian,1,0.350474086,1,0.012068549
outlawed,1,0.350474086,1,0.012068549
mystic,1,0.350474086,1,0.012068549
froze,1,0.350474086,1,0.012068549
inconvenient,1,0.350474086,1,0.012068549
pashtuni,1,0.350474086,1,0.012068549
chewy,1,0.350474086,1,0.012068549
circum,1,0.350474086,1,0.012068549
unpaved,1,0.350474086,1,0.012068549
uruguayan,1,0.350474086,1,0.012068549
avocado,1,0.350474086,1,0.012068549
cyrex,1,0.350474086,1,0.012068549
calif,1,0.350474086,1,0.012068549
bastian,1,0.350474086,1,0.012068549
sukha,1,0.350474086,1,0.012068549
dovish,1,0.350474086,1,0.012068549
arterial,1,0.350474086,1,0.012068549
imp,1,0.350474086,1,0.012068549
hasmonean,1,0.350474086,1,0.012068549
conformist,1,0.350474086,1,0.012068549
minimalist,1,0.350474086,1,0.012068549
natanza,1,0.350474086,1,0.012068549
bahrain,1,0.350474086,1,0.012068549
majesty,1,0.350474086,1,0.012068549
observed,1,0.350474086,1,0.012068549
offing,1,0.350474086,1,0.012068549
avi,1,0.350474086,1,0.012068549
kamenetz,1,0.350474086,1,0.012068549
unlike,1,0.350474086,1,0.012068549
corneal,1,0.350474086,1,0.012068549
tish,1,0.350474086,1,0.012068549
sassy,1,0.350474086,1,0.012068549
hanani,1,0.350474086,1,0.012068549
affirmative,1,0.350474086,1,0.012068549
contested,1,0.350474086,1,0.012068549
containable,1,0.350474086,1,0.012068549
impenetrable,1,0.350474086,1,0.012068549
subdue,1,0.350474086,1,0.012068549
legoland,1,0.350474086,1,0.012068549
aromatic,1,0.350474086,1,0.012068549
impressionist,1,0.350474086,1,0.012068549
mishkan,1,0.350474086,1,0.012068549
stained,1,0.350474086,1,0.012068549
operative,1,0.350474086,1,0.012068549
kibbutz,1,0.350474086,1,0.012068549
myocardial,1,0.350474086,1,0.012068549
disorder,1,0.350474086,1,0.012068549
riotous,1,0.350474086,1,0.012068549
judokas,1,0.350474086,1,0.012068549
penitential,1,0.350474086,1,0.012068549
rabbat,1,0.350474086,1,0.012068549
majid,1,0.350474086,1,0.012068549
kudz,1,0.350474086,1,0.012068549
existed,1,0.350474086,1,0.012068549
vaxxed,1,0.350474086,1,0.012068549
exeter,1,0.350474086,1,0.012068549
servological,1,0.350474086,1,0.012068549
rameli,1,0.350474086,1,0.012068549
breeding,1,0.350474086,1,0.012068549
rhetoric,1,0.350474086,1,0.012068549
croissant,1,0.350474086,1,0.012068549
chilled,1,0.350474086,1,0.012068549
wardy,1,0.350474086,1,0.012068549
estranged,1,0.350474086,1,0.012068549
molest,1,0.350474086,1,0.012068549
believable,1,0.350474086,1,0.012068549
bakarian,1,0.350474086,1,0.012068549
floyd,1,0.350474086,1,0.012068549
dms,1,0.350474086,1,0.012068549
overjoyed,1,0.350474086,1,0.012068549
def,1,0.350474086,1,0.012068549
mansoor,1,0.350474086,1,0.012068549
sephardic,1,0.350474086,1,0.012068549
recovered,1,0.350474086,1,0.012068549
urite,1,0.350474086,1,0.012068549
liturgical,1,0.350474086,1,0.012068549
gilbert,1,0.350474086,1,0.012068549
swear,1,0.350474086,1,0.012068549
subsidised,1,0.350474086,1,0.012068549
mossad,1,0.350474086,1,0.012068549
ivf,1,0.350474086,1,0.012068549
multifaceted,1,0.350474086,1,0.012068549
pulsarial,1,0.350474086,1,0.012068549
abraham,1,0.350474086,1,0.012068549
safra,1,0.350474086,1,0.012068549
blessing,1,0.350474086,1,0.012068549
oven,1,0.350474086,1,0.012068549
predictive,1,0.350474086,1,0.012068549
precision,1,0.350474086,1,0.012068549
deceptive,1,0.350474086,1,0.012068549
gastronomic,1,0.350474086,1,0.012068549
umbilical,1,0.350474086,1,0.012068549
biosphere,1,0.350474086,1,0.012068549
gyrometer,1,0.350474086,1,0.012068549
cruelty,1,0.350474086,1,0.012068549
shukha,1,0.350474086,1,0.012068549
falafel,1,0.350474086,1,0.012068549
want,1,0.350474086,1,0.012068549
politic,1,0.350474086,1,0.012068549
horasan,1,0.350474086,1,0.012068549
beholden,1,0.350474086,1,0.012068549
observant,1,0.350474086,1,0.012068549
perceptible,1,0.350474086,1,0.012068549
ambulatory,1,0.350474086,1,0.012068549
gushalav,1,0.350474086,1,0.012068549
calming,1,0.350474086,1,0.012068549
ghetto,1,0.350474086,1,0.012068549
vouch,1,0.350474086,1,0.012068549
strategical,1,0.350474086,1,0.012068549
alinate,1,0.350474086,1,0.012068549
leviathan,1,0.350474086,1,0.012068549
l'oreal,1,0.350474086,1,0.012068549
inconceivable,1,0.350474086,1,0.012068549
burritos,1,0.350474086,1,0.012068549
fresconic,1,0.350474086,1,0.012068549
unquestionable,1,0.350474086,1,0.012068549
canaanite,1,0.350474086,1,0.012068549
masculine,1,0.350474086,1,0.012068549
moran,1,0.350474086,1,0.012068549
lenient,1,0.350474086,1,0.012068549
auburnian,1,0.350474086,1,0.012068549
preconceived,1,0.350474086,1,0.012068549
herbaceous,1,0.350474086,1,0.012068549
muktein,1,0.350474086,1,0.012068549
prideful,1,0.350474086,1,0.012068549
stumped,1,0.350474086,1,0.012068549
functioning,1,0.350474086,1,0.012068549
inferior,1,0.350474086,1,0.012068549
hydrothermal,1,0.350474086,1,0.012068549
unseemly,1,0.350474086,1,0.012068549
halachic,1,0.350474086,1,0.012068549
eisenhot,1,0.350474086,1,0.012068549
immaculate,1,0.350474086,1,0.012068549
ferroloni,1,0.350474086,1,0.012068549
sirenke,1,0.350474086,1,0.012068549
behind,1,0.350474086,1,0.012068549
monomoni,1,0.350474086,1,0.012068549
anbar,1,0.350474086,1,0.012068549
twisty,1,0.350474086,1,0.012068549
unsaid,1,0.350474086,1,0.012068549
calligraphed,1,0.350474086,1,0.012068549
tattooed,1,0.350474086,1,0.012068549
astrological,1,0.350474086,1,0.012068549
fraud,1,0.350474086,1,0.012068549
doormat,1,0.350474086,1,0.012068549
celi,1,0.350474086,1,0.012068549
sd,1,0.350474086,1,0.012068549
firewall,1,0.350474086,1,0.012068549
rachman,1,0.350474086,1,0.012068549
abstain,1,0.350474086,1,0.012068549
exist,1,0.350474086,1,0.012068549
parliamental,1,0.350474086,1,0.012068549
dostoyevsky,1,0.350474086,1,0.012068549
graceful,1,0.350474086,1,0.012068549
zorb,1,0.350474086,1,0.012068549
unrivaled,1,0.350474086,1,0.012068549
img,1,0.350474086,1,0.012068549
hawkenberg,1,0.350474086,1,0.012068549
harmon,1,0.350474086,1,0.012068549
receptable,1,0.350474086,1,0.012068549
wantedly,1,0.350474086,1,0.012068549
pointless,1,0.350474086,1,0.012068549
chabad,1,0.350474086,1,0.012068549
guyanese,1,0.350474086,1,0.012068549
rosenbaum,1,0.350474086,1,0.012068549
franciscan,1,0.350474086,1,0.012068549
hungary,1,0.350474086,1,0.012068549
spectralite,1,0.350474086,1,0.012068549
spectral,1,0.350474086,1,0.012068549
bengalian,1,0.350474086,1,0.012068549
developing,1,0.350474086,1,0.012068549
snowball,1,0.350474086,1,0.012068549
victorious,1,0.350474086,1,0.012068549
yofficial,1,0.350474086,1,0.012068549
touchy,1,0.350474086,1,0.012068549
segev,1,0.350474086,1,0.012068549
somalian,1,0.350474086,1,0.012068549
preacher,1,0.350474086,1,0.012068549
anjim,1,0.350474086,1,0.012068549
rahman,1,0.350474086,1,0.012068549
feminine,1,0.350474086,1,0.012068549
ethereal,1,0.350474086,1,0.012068549
sartorial,1,0.350474086,1,0.012068549
methodic,1,0.350474086,1,0.012068549
rethought,1,0.350474086,1,0.012068549
itri,1,0.350474086,1,0.012068549
berbere,1,0.350474086,1,0.012068549
germachin,1,0.350474086,1,0.012068549
tobacco,1,0.350474086,1,0.012068549
nicotine,1,0.350474086,1,0.012068549
smoking,1,0.350474086,1,0.012068549
asthmatic,1,0.350474086,1,0.012068549
brittany,1,0.350474086,1,0.012068549
retributive,1,0.350474086,1,0.012068549
damascus,1,0.350474086,1,0.012068549
ornamental,1,0.350474086,1,0.012068549
tyrannical,1,0.350474086,1,0.012068549
obstetric,1,0.350474086,1,0.012068549
prevent,1,0.350474086,1,0.012068549
grievous,1,0.350474086,1,0.012068549
uninvolved,1,0.350474086,1,0.012068549
jolly,1,0.350474086,1,0.012068549
attic,1,0.350474086,1,0.012068549
zineb,1,0.350474086,1,0.012068549
saeedyan,1,0.350474086,1,0.012068549
preposterous,1,0.350474086,1,0.012068549
inhaled,1,0.350474086,1,0.012068549
exocd,1,0.350474086,1,0.012068549
algorithm,1,0.350474086,1,0.012068549
disquieting,1,0.350474086,1,0.012068549
blinken,1,0.350474086,1,0.012068549
alienated,1,0.350474086,1,0.012068549
transcendent,1,0.350474086,1,0.012068549
waksman,1,0.350474086,1,0.012068549
eukaryotic,1,0.350474086,1,0.012068549
disorganized,1,0.350474086,1,0.012068549
swarovski,1,0.350474086,1,0.012068549
frayed,1,0.350474086,1,0.012068549
preoccupied,1,0.350474086,1,0.012068549
benita,1,0.350474086,1,0.012068549
chamal,1,0.350474086,1,0.012068549
lino,1,0.350474086,1,0.012068549
spotless,1,0.350474086,1,0.012068549
jurisdictional,1,0.350474086,1,0.012068549
nixon,1,0.350474086,1,0.012068549
signified,1,0.350474086,1,0.012068549
relational,1,0.350474086,1,0.012068549
geometric,1,0.350474086,1,0.012068549
irredeemable,1,0.350474086,1,0.012068549
catapult,1,0.350474086,1,0.012068549
censorship,1,0.350474086,1,0.012068549
shireta,1,0.350474086,1,0.012068549
meet,1,0.350474086,1,0.012068549
akin,1,0.350474086,1,0.012068549
germanic,1,0.350474086,1,0.012068549
jagged,1,0.350474086,1,0.012068549
grainy,1,0.350474086,1,0.012068549
siciphian,1,0.350474086,1,0.012068549
potash,1,0.350474086,1,0.012068549
armani,1,0.350474086,1,0.012068549
f-15,1,0.350474086,1,0.012068549
carter,1,0.350474086,1,0.012068549
pkk,1,0.350474086,1,0.012068549
dotan,1,0.350474086,1,0.012068549
so,1,0.350474086,1,0.012068549
unbased,1,0.350474086,1,0.012068549
accomplished,1,0.350474086,1,0.012068549
grueling,1,0.350474086,1,0.012068549
day,1,0.350474086,1,0.012068549
104th,1,0.350474086,1,0.012068549
neglecting,1,0.350474086,1,0.012068549
medley,1,0.350474086,1,0.012068549
mute,1,0.350474086,1,0.012068549
unforced,1,0.350474086,1,0.012068549
pastoral,1,0.350474086,1,0.012068549
adventurous,1,0.350474086,1,0.012068549
loser,1,0.350474086,1,0.012068549
converso,1,0.350474086,1,0.012068549
goldin,1,0.350474086,1,0.012068549
hocal,1,0.350474086,1,0.012068549
funniest,1,0.350474086,1,0.012068549
valencian,1,0.350474086,1,0.012068549
perforated,1,0.350474086,1,0.012068549
chuckle,1,0.350474086,1,0.012068549
leafs,1,0.350474086,1,0.012068549
forthright,1,0.350474086,1,0.012068549
metastatic,1,0.350474086,1,0.012068549
shyamal,1,0.350474086,1,0.012068549
really,1,0.350474086,1,0.012068549
windowless,1,0.350474086,1,0.012068549
pallid,1,0.350474086,1,0.012068549
stativistic,1,0.350474086,1,0.012068549
volkema,1,0.350474086,1,0.012068549
nazanin,1,0.350474086,1,0.012068549
rash,1,0.350474086,1,0.012068549
zumo,1,0.350474086,1,0.012068549
tock,1,0.350474086,1,0.012068549
goodness,1,0.350474086,1,0.012068549
confectionary,1,0.350474086,1,0.012068549
mug,1,0.350474086,1,0.012068549
paulus,1,0.350474086,1,0.012068549
ugandan,1,0.350474086,1,0.012068549
psychosomatic,1,0.350474086,1,0.012068549
makuhari,1,0.350474086,1,0.012068549
symbiotic,1,0.350474086,1,0.012068549
overcast,1,0.350474086,1,0.012068549
detergent,1,0.350474086,1,0.012068549
ard,1,0.350474086,1,0.012068549
up,1,0.350474086,1,0.012068549
comfy,1,0.350474086,1,0.012068549
mammal,1,0.350474086,1,0.012068549
unplugged,1,0.350474086,1,0.012068549
aced,1,0.350474086,1,0.012068549
azai,1,0.350474086,1,0.012068549
nehime,1,0.350474086,1,0.012068549
odakyu,1,0.350474086,1,0.012068549
amore,1,0.350474086,1,0.012068549
borderless,1,0.350474086,1,0.012068549
tochigi,1,0.350474086,1,0.012068549
ome,1,0.350474086,1,0.012068549
toco,1,0.350474086,1,0.012068549
hookah,1,0.350474086,1,0.012068549
pricy,1,0.350474086,1,0.012068549
mined,1,0.350474086,1,0.012068549
mythical,1,0.350474086,1,0.012068549
namibian,1,0.350474086,1,0.012068549
removal,1,0.350474086,1,0.012068549
msdf,1,0.350474086,1,0.012068549
kochi,1,0.350474086,1,0.012068549
uneaten,1,0.350474086,1,0.012068549
ritzy,1,0.350474086,1,0.012068549
diseased,1,0.350474086,1,0.012068549
blackish,1,0.350474086,1,0.012068549
asdf,1,0.350474086,1,0.012068549
pak-3,1,0.350474086,1,0.012068549
unseasonal,1,0.350474086,1,0.012068549
hanu,1,0.350474086,1,0.012068549
famichiki,1,0.350474086,1,0.012068549
skewered,1,0.350474086,1,0.012068549
usd,1,0.350474086,1,0.012068549
building,1,0.350474086,1,0.012068549
groper,1,0.350474086,1,0.012068549
malnour,1,0.350474086,1,0.012068549
ueda,1,0.350474086,1,0.012068549
persist,1,0.350474086,1,0.012068549
saini,1,0.350474086,1,0.012068549
miyakejima,1,0.350474086,1,0.012068549
subcutaneous,1,0.350474086,1,0.012068549
intramuscular,1,0.350474086,1,0.012068549
absorbent,1,0.350474086,1,0.012068549
additive,1,0.350474086,1,0.012068549
contagiousness,1,0.350474086,1,0.012068549
radish,1,0.350474086,1,0.012068549
vocabulary,1,0.350474086,1,0.012068549
kurtzel,1,0.350474086,1,0.012068549
izakaya,1,0.350474086,1,0.012068549
accumulated,1,0.350474086,1,0.012068549
edogam,1,0.350474086,1,0.012068549
yonago,1,0.350474086,1,0.012068549
posh,1,0.350474086,1,0.012068549
feathered,1,0.350474086,1,0.012068549
matsuno,1,0.350474086,1,0.012068549
color,1,0.350474086,1,0.012068549
microtext,1,0.350474086,1,0.012068549
helical,1,0.350474086,1,0.012068549
secretory,1,0.350474086,1,0.012068549
suruga,1,0.350474086,1,0.012068549
nouveau,1,0.350474086,1,0.012068549
fukushima,1,0.350474086,1,0.012068549
bodied,1,0.350474086,1,0.012068549
gunma,1,0.350474086,1,0.012068549
rakhtan,1,0.350474086,1,0.012068549
transplanted,1,0.350474086,1,0.012068549
chitose,1,0.350474086,1,0.012068549
paraguayan,1,0.350474086,1,0.012068549
hachioji,1,0.350474086,1,0.012068549
setagaya,1,0.350474086,1,0.012068549
yasukuni,1,0.350474086,1,0.012068549
90th,1,0.350474086,1,0.012068549
albeno,1,0.350474086,1,0.012068549
sheriff,1,0.350474086,1,0.012068549
prehistoric,1,0.350474086,1,0.012068549
sanai,1,0.350474086,1,0.012068549
ofune,1,0.350474086,1,0.012068549
seaweed,1,0.350474086,1,0.012068549
edamame,1,0.350474086,1,0.012068549
oita,1,0.350474086,1,0.012068549
matsumura,1,0.350474086,1,0.012068549
sandal,1,0.350474086,1,0.012068549
narishtal,1,0.350474086,1,0.012068549
shinshoji,1,0.350474086,1,0.012068549
osprey,1,0.350474086,1,0.012068549
idiomote,1,0.350474086,1,0.012068549
subarachnoid,1,0.350474086,1,0.012068549
games,1,0.350474086,1,0.012068549
boxed,1,0.350474086,1,0.012068549
vinegared,1,0.350474086,1,0.012068549
disinfectant,1,0.350474086,1,0.012068549
foray,1,0.350474086,1,0.012068549
sadish,1,0.350474086,1,0.012068549
stylish,1,0.350474086,1,0.012068549
photographic,1,0.350474086,1,0.012068549
ugliness,1,0.350474086,1,0.012068549
ejo,1,0.350474086,1,0.012068549
tuken,1,0.350474086,1,0.012068549
parked,1,0.350474086,1,0.012068549
hokuriku,1,0.350474086,1,0.012068549
chartered,1,0.350474086,1,0.012068549
salamandini,1,0.350474086,1,0.012068549
magani,1,0.350474086,1,0.012068549
debi,1,0.350474086,1,0.012068549
sardona,1,0.350474086,1,0.012068549
fascari,1,0.350474086,1,0.012068549
ngamu,1,0.350474086,1,0.012068549
chardy,1,0.350474086,1,0.012068549
kawadu,1,0.350474086,1,0.012068549
beard,1,0.350474086,1,0.012068549
odumaki,1,0.350474086,1,0.012068549
rotary,1,0.350474086,1,0.012068549
omali,1,0.350474086,1,0.012068549
unstudied,1,0.350474086,1,0.012068549
accommodative,1,0.350474086,1,0.012068549
nual,1,0.350474086,1,0.012068549
legacy,1,0.350474086,1,0.012068549
sas,1,0.350474086,1,0.012068549
over,1,0.350474086,1,0.012068549
imu,1,0.350474086,1,0.012068549
inimical,1,0.350474086,1,0.012068549
intemperate,1,0.350474086,1,0.012068549
unilad,1,0.350474086,1,0.012068549
ogumosho,1,0.350474086,1,0.012068549
kundalini,1,0.350474086,1,0.012068549
adu,1,0.350474086,1,0.012068549
byzantine,1,0.350474086,1,0.012068549
afeni,1,0.350474086,1,0.012068549
voluntarily,1,0.350474086,1,0.012068549
obery,1,0.350474086,1,0.012068549
miscurrent,1,0.350474086,1,0.012068549
uchihokoro,1,0.350474086,1,0.012068549
manifold,1,0.350474086,1,0.012068549
swagar,1,0.350474086,1,0.012068549
tondo,1,0.350474086,1,0.012068549
cancello,1,0.350474086,1,0.012068549
marlow,1,0.350474086,1,0.012068549
tarara,1,0.350474086,1,0.012068549
jeb,1,0.350474086,1,0.012068549
sukkah,1,0.350474086,1,0.012068549
medicament,1,0.350474086,1,0.012068549
mckendree,1,0.350474086,1,0.012068549
auditory,1,0.350474086,1,0.012068549
begotten,1,0.350474086,1,0.012068549
breached,1,0.350474086,1,0.012068549
magnum,1,0.350474086,1,0.012068549
adekuruyi,1,0.350474086,1,0.012068549
surmount,1,0.350474086,1,0.012068549
hypertensive,1,0.350474086,1,0.012068549
shamble,1,0.350474086,1,0.012068549
pra,1,0.350474086,1,0.012068549
demolar,1,0.350474086,1,0.012068549
reconstructed,1,0.350474086,1,0.012068549
tramadol,1,0.350474086,1,0.012068549
unprescribed,1,0.350474086,1,0.012068549
employable,1,0.350474086,1,0.012068549
agostic,1,0.350474086,1,0.012068549
emotive,1,0.350474086,1,0.012068549
insec,1,0.350474086,1,0.012068549
uzoma,1,0.350474086,1,0.012068549
unshaken,1,0.350474086,1,0.012068549
78th,1,0.350474086,1,0.012068549
59th,1,0.350474086,1,0.012068549
hakande,1,0.350474086,1,0.012068549
unoccupied,1,0.350474086,1,0.012068549
bothersome,1,0.350474086,1,0.012068549
stevia,1,0.350474086,1,0.012068549
chagari,1,0.350474086,1,0.012068549
illar,1,0.350474086,1,0.012068549
kuara,1,0.350474086,1,0.012068549
okafe,1,0.350474086,1,0.012068549
seperate,1,0.350474086,1,0.012068549
warwick,1,0.350474086,1,0.012068549
ineptitude,1,0.350474086,1,0.012068549
unthankful,1,0.350474086,1,0.012068549
thankless,1,0.350474086,1,0.012068549
dss,1,0.350474086,1,0.012068549
tombi,1,0.350474086,1,0.012068549
amazona,1,0.350474086,1,0.012068549
dominarian,1,0.350474086,1,0.012068549
underpaid,1,0.350474086,1,0.012068549
biliary,1,0.350474086,1,0.012068549
everlasting,1,0.350474086,1,0.012068549
biliri,1,0.350474086,1,0.012068549
nysc,1,0.350474086,1,0.012068549
untimely,1,0.350474086,1,0.012068549
illusory,1,0.350474086,1,0.012068549
unfashionable,1,0.350474086,1,0.012068549
secured,1,0.350474086,1,0.012068549
undertraded,1,0.350474086,1,0.012068549
balti,1,0.350474086,1,0.012068549
moji,1,0.350474086,1,0.012068549
tangly,1,0.350474086,1,0.012068549
